tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,gender,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Churn,customerID
42.0,Yes,Month-to-month,No,Electronic check,55.65,2421.75,Female,1,No,No,Yes,DSL,No,No,Yes,No,No,No,No,8495-PRWFH
18.0,Yes,Month-to-month,Yes,Electronic check,74.7,1294.6,Female,1,No,No,No,Fiber optic,No,Yes,No,No,No,No,No,0439-IFYUN
13.0,Yes,One year,Yes,Credit card (automatic),104.15,1299.1,Female,0,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,5716-LIBJC
68.0,Yes,One year,Yes,Bank transfer (automatic),83.65,5733.4,Female,0,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,No,2868-LLSKM
4.0,Yes,Month-to-month,Yes,Bank transfer (automatic),72.2,305.55,Male,0,No,No,Yes,Fiber optic,No,No,No,No,No,No,Yes,8111-RKSPX
69.0,Yes,Two year,Yes,Credit card (automatic),110.05,7430.75,Male,0,No,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,2988-QRAJY
17.0,Yes,Month-to-month,No,Mailed check,51.5,900.5,Male,0,No,No,No,DSL,No,No,No,Yes,No,No,Yes,1585-MQSSU
25.0,Yes,Two year,No,Credit card (automatic),25.5,630.6,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0071-NDAFP
43.0,Yes,Month-to-month,Yes,Mailed check,89.55,3856.75,Male,1,No,No,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,2856-NNASM
59.0,Yes,Two year,No,Credit card (automatic),19.5,1222.65,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,7328-ZJAJO
5.0,Yes,Month-to-month,No,Electronic check,80.7,374.8,Female,1,No,No,No,Fiber optic,Yes,Yes,No,No,No,No,No,6458-CYIDZ
21.0,Yes,One year,No,Mailed check,77.5,1625.0,Male,0,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Yes,8559-CIZFV
69.0,Yes,One year,Yes,Credit card (automatic),105.1,7234.8,Female,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No,1090-PYKCI
13.0,No,Month-to-month,Yes,Bank transfer (automatic),25.15,331.85,Male,0,No,No,No phone service,DSL,No,No,No,No,No,No,No,3058-WQDRE
42.0,Yes,Month-to-month,Yes,Bank transfer (automatic),95.25,3959.35,Male,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,7547-EKNFS
52.0,Yes,Month-to-month,Yes,Credit card (automatic),95.65,5088.4,Male,0,Yes,No,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,No,2279-AXJJK
46.0,Yes,Month-to-month,No,Electronic check,85.0,3969.4,Male,1,No,No,No,Fiber optic,Yes,No,No,No,No,Yes,Yes,6769-DYBQN
61.0,Yes,Two year,Yes,Bank transfer (automatic),80.8,4860.85,Male,0,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No,0909-SELIE
29.0,No,One year,Yes,Mailed check,24.85,788.05,Male,0,No,No,No phone service,DSL,No,No,No,No,No,No,No,3417-TSCIC
25.0,Yes,One year,Yes,Credit card (automatic),54.75,1266.35,Female,0,No,Yes,No,DSL,No,Yes,No,Yes,No,No,No,1042-HFUCW
5.0,Yes,Month-to-month,Yes,Electronic check,85.75,470.95,Female,0,Yes,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Yes,4439-JMPMT
15.0,No,One year,No,Electronic check,50.75,688.2,Male,0,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,No,6537-OTKMY
19.0,Yes,Two year,No,Mailed check,20.15,387.7,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,8999-EXMNO
44.0,Yes,Two year,No,Mailed check,20.05,845.25,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,6725-TPKJO
6.0,Yes,Month-to-month,Yes,Electronic check,98.25,560.6,Female,1,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,2446-BEGGB
58.0,Yes,Two year,No,Credit card (automatic),71.6,4230.25,Male,0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,7162-WPHPM
62.0,Yes,One year,Yes,Credit card (automatic),81.45,4983.05,Male,0,Yes,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,No,1599-MMYRQ
70.0,No,One year,Yes,Bank transfer (automatic),58.4,4113.15,Female,0,Yes,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,No,8821-KVZKQ
1.0,No,Month-to-month,Yes,Mailed check,25.7,25.7,Female,1,No,No,No phone service,DSL,No,No,No,No,No,No,Yes,1496-GGSUK
10.0,No,Two year,No,Credit card (automatic),53.7,521.0,Male,0,Yes,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,No,6434-TTGJP
26.0,Yes,One year,Yes,Bank transfer (automatic),19.6,471.85,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0042-JVWOJ
66.0,Yes,Month-to-month,No,Credit card (automatic),89.4,5976.9,Male,0,No,No,Yes,Fiber optic,No,Yes,No,No,No,Yes,No,0130-SXOUN
7.0,Yes,Month-to-month,Yes,Electronic check,69.0,506.9,Female,0,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,2575-GFSOE
51.0,Yes,One year,No,Bank transfer (automatic),84.2,4299.75,Male,0,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,No,2330-PQGDQ
72.0,Yes,Two year,Yes,Credit card (automatic),106.1,7548.6,Male,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No,1452-UZOSF
65.0,Yes,Two year,No,Mailed check,25.75,1654.75,Male,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,2097-YVPKN
2.0,Yes,Month-to-month,No,Bank transfer (automatic),46.05,80.35,Male,0,No,No,No,DSL,No,No,No,No,No,No,Yes,2842-JTCCU
70.0,Yes,One year,No,Bank transfer (automatic),64.95,4551.5,Male,0,No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,8597-CTXVJ
72.0,Yes,Two year,Yes,Credit card (automatic),85.45,6227.5,Male,0,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,No,6631-HMANX
1.0,Yes,Month-to-month,No,Mailed check,20.05,20.05,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,9962-BFPDU
1.0,Yes,Month-to-month,Yes,Mailed check,76.4,76.4,Female,1,Yes,No,No,Fiber optic,No,Yes,No,No,No,No,Yes,3296-SILRA
5.0,Yes,Month-to-month,Yes,Electronic check,100.5,514.0,Female,0,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,9681-OXGVC
3.0,Yes,Month-to-month,No,Mailed check,20.7,57.5,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,6394-HHHZM
58.0,Yes,Two year,Yes,Credit card (automatic),25.3,1474.35,Male,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,5995-LFTLE
22.0,No,Month-to-month,No,Mailed check,40.05,880.2,Male,1,Yes,Yes,No phone service,DSL,Yes,No,No,No,No,Yes,Yes,5180-UCIIQ
33.0,Yes,Month-to-month,Yes,Bank transfer (automatic),100.6,3270.25,Male,1,Yes,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,No,1932-UEDCX
1.0,Yes,Month-to-month,No,Electronic check,69.95,69.95,Male,0,No,No,No,Fiber optic,No,No,No,No,No,No,Yes,7153-OANIO
54.0,Yes,Month-to-month,No,Bank transfer (automatic),74.0,3919.15,Male,1,Yes,No,Yes,Fiber optic,No,No,No,No,No,No,No,5188-HGMLP
72.0,Yes,Two year,Yes,Electronic check,99.4,7285.7,Male,0,Yes,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,No,0665-XHDJU
1.0,Yes,Month-to-month,Yes,Electronic check,93.3,93.3,Male,0,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,6521-YYTYI
3.0,Yes,Month-to-month,Yes,Electronic check,49.15,169.05,Male,0,No,No,No,DSL,No,No,Yes,No,No,No,Yes,8878-HMWBV
72.0,Yes,Two year,No,Credit card (automatic),107.45,7658.3,Female,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,No,8265-HKSOW
72.0,Yes,Two year,Yes,Credit card (automatic),83.6,5959.3,Female,0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,No,3544-FBCAS
54.0,Yes,Month-to-month,Yes,Credit card (automatic),99.05,5295.7,Male,1,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No,5331-RGMTT
59.0,Yes,One year,Yes,Electronic check,80.1,4693.2,Female,0,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,No,4759-PXTAN
54.0,Yes,Two year,Yes,Bank transfer (automatic),65.3,3512.9,Male,0,No,No,No,DSL,Yes,Yes,No,No,Yes,No,No,7054-DMVAS
60.0,Yes,Two year,Yes,Electronic check,89.55,5231.2,Male,0,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,No,No,3428-MMGUB
60.0,No,Two year,No,Credit card (automatic),60.8,3603.45,Female,0,Yes,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,No,6549-BTYPG
3.0,Yes,Month-to-month,No,Electronic check,74.5,217.45,Male,0,No,No,Yes,Fiber optic,No,No,No,No,No,No,No,7823-JSOAG
69.0,Yes,Two year,No,Bank transfer (automatic),99.15,6875.35,Female,0,Yes,No,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,No,3705-RHRFR
1.0,Yes,Month-to-month,No,Electronic check,19.25,19.25,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,9374-YOLBJ
50.0,No,Month-to-month,Yes,Credit card (automatic),39.45,2021.35,Male,0,Yes,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,No,9074-KGVOX
56.0,No,Month-to-month,Yes,Credit card (automatic),44.85,2564.95,Female,0,No,No,No phone service,DSL,No,No,No,No,Yes,Yes,No,6128-DAFVY
60.0,Yes,Two year,Yes,Electronic check,97.2,5611.75,Female,0,Yes,No,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,No,9933-QRGTX
69.0,Yes,One year,Yes,Mailed check,110.55,7610.1,Male,1,Yes,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No,4476-OSWTN
1.0,No,Month-to-month,No,Mailed check,35.05,35.05,Female,0,No,No,No phone service,DSL,No,No,No,No,No,Yes,Yes,3751-KTZEL
1.0,Yes,Month-to-month,Yes,Electronic check,73.0,73.0,Female,1,No,No,No,Fiber optic,No,Yes,No,No,No,No,Yes,1977-STDKI
3.0,Yes,Month-to-month,Yes,Mailed check,19.9,45.75,Female,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,5066-GFJMM
60.0,Yes,Two year,No,Bank transfer (automatic),76.95,4543.95,Male,0,Yes,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,No,2661-GKBTK
13.0,No,Two year,No,Mailed check,35.4,450.4,Female,0,No,No,No phone service,DSL,No,No,Yes,Yes,No,No,No,0458-HEUZG
62.0,Yes,Two year,No,Bank transfer (automatic),20.45,1297.35,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,7268-WNTCP
45.0,Yes,One year,No,Bank transfer (automatic),96.75,4442.75,Female,0,No,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,No,0824-VWDPO
25.0,No,One year,No,Electronic check,54.2,1423.15,Female,0,No,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,No,8409-WQJUX
44.0,Yes,Two year,No,Bank transfer (automatic),100.1,4378.35,Male,0,No,No,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,2578-JQPHZ
2.0,Yes,Month-to-month,Yes,Mailed check,45.25,74.2,Female,0,No,No,No,DSL,No,No,No,No,No,No,No,3278-FSIXX
33.0,Yes,Month-to-month,Yes,Credit card (automatic),83.85,2716.3,Male,1,No,No,Yes,Fiber optic,No,Yes,Yes,No,No,No,Yes,5813-UECBU
1.0,Yes,Month-to-month,Yes,Electronic check,70.1,70.1,Female,0,No,No,No,Fiber optic,No,No,No,No,No,No,Yes,0328-GRPMV
22.0,Yes,One year,No,Bank transfer (automatic),20.85,450.65,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,9746-UGFAC
35.0,No,Month-to-month,Yes,Mailed check,33.45,1175.85,Female,0,No,No,No phone service,DSL,No,No,Yes,Yes,No,No,No,2946-KIQSP
29.0,Yes,Two year,No,Mailed check,20.2,558.8,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0625-AFOHS
27.0,Yes,One year,Yes,Electronic check,85.9,2220.1,Male,1,Yes,No,Yes,Fiber optic,Yes,No,Yes,No,No,No,No,6726-WEXXK
54.0,Yes,One year,Yes,Electronic check,61.0,3283.05,Male,0,No,Yes,No,DSL,No,Yes,Yes,Yes,No,No,No,4636-OLWOE
2.0,Yes,Month-to-month,Yes,Electronic check,70.65,142.35,Female,1,No,No,No,Fiber optic,No,No,No,No,No,No,Yes,4342-HENTK
57.0,Yes,One year,Yes,Electronic check,86.9,4939.25,Male,0,No,No,Yes,Fiber optic,No,No,No,No,Yes,No,No,4685-ERGHK
62.0,Yes,Two year,No,Bank transfer (automatic),69.4,4237.5,Male,0,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,0885-HMGPY
15.0,Yes,One year,No,Credit card (automatic),20.35,335.95,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,5003-OKNNK
2.0,Yes,Month-to-month,No,Mailed check,20.35,33.2,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,4195-SMMNX
70.0,Yes,Two year,Yes,Bank transfer (automatic),104.3,7188.5,Female,0,Yes,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,7208-PSIHR
21.0,Yes,Month-to-month,Yes,Electronic check,44.95,926.25,Female,0,Yes,Yes,No,DSL,No,No,No,No,No,No,No,4012-ZTHBR
23.0,Yes,One year,Yes,Electronic check,49.45,1119.35,Female,0,No,Yes,No,DSL,No,No,No,Yes,No,No,No,0489-WMEMG
6.0,Yes,One year,No,Mailed check,20.6,116.6,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,7435-ZNUYY
4.0,Yes,Two year,No,Credit card (automatic),19.55,68.8,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,1354-YZFNB
3.0,Yes,Month-to-month,Yes,Credit card (automatic),99.0,287.4,Female,0,No,No,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,6956-SMUCM
23.0,Yes,Month-to-month,Yes,Electronic check,93.5,2341.55,Female,0,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,No,2985-FMWYF
26.0,No,One year,No,Credit card (automatic),54.55,1362.85,Male,0,No,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,No,2812-ENYMO
8.0,Yes,Month-to-month,No,Mailed check,20.05,163.6,Female,0,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,2717-HVIZY
26.0,Yes,Month-to-month,Yes,Electronic check,83.95,2254.2,Male,0,No,No,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,3223-WZWJM
2.0,Yes,Month-to-month,Yes,Electronic check,79.45,145.15,Male,0,No,No,Yes,Fiber optic,No,Yes,No,No,No,No,No,3422-GALYP
67.0,Yes,Two year,No,Credit card (automatic),116.2,7752.3,Male,0,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9053-JZFKV
71.0,Yes,Two year,Yes,Bank transfer (automatic),93.7,6585.35,Female,0,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,2530-ENDWQ
59.0,Yes,One year,No,Credit card (automatic),79.85,4786.1,Female,0,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No,2890-WFBHU
39.0,Yes,One year,No,Electronic check,100.0,3835.55,Male,0,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No,0327-WFZSY
21.0,Yes,Two year,No,Mailed check,19.6,397.0,Male,0,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,7977-HXJKU
1.0,Yes,Month-to-month,No,Mailed check,19.7,19.7,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,6615-ZGEDR
48.0,Yes,Two year,No,Bank transfer (automatic),20.2,1027.25,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,7033-CLAMM
31.0,No,One year,Yes,Credit card (automatic),50.4,1580.1,Female,1,Yes,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,No,4023-RTIQM
64.0,Yes,One year,No,Electronic check,113.35,7222.75,Female,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,0864-FVJNJ
46.0,Yes,Month-to-month,Yes,Bank transfer (automatic),80.0,3769.7,Male,0,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,7356-IWLFW
52.0,Yes,Two year,Yes,Bank transfer (automatic),80.95,4233.95,Female,0,No,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,No,9541-PWTWO
67.0,Yes,Two year,Yes,Mailed check,24.9,1680.25,Female,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,3967-VQOGC
67.0,Yes,Month-to-month,No,Electronic check,54.9,3725.5,Female,1,No,No,Yes,DSL,No,Yes,No,No,No,No,No,7872-RDDLZ
5.0,Yes,Month-to-month,No,Electronic check,75.55,413.65,Female,0,No,No,Yes,Fiber optic,No,No,No,No,No,No,Yes,9250-WYPLL
71.0,Yes,Two year,No,Electronic check,109.25,7707.7,Female,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,6308-CQRBU
9.0,Yes,Month-to-month,Yes,Bank transfer (automatic),77.65,714.15,Female,0,No,No,No,Fiber optic,No,No,No,No,Yes,No,Yes,2754-XBHTB
26.0,Yes,Month-to-month,Yes,Electronic check,95.0,2497.2,Female,1,No,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,1597-LHYNC
71.0,Yes,One year,Yes,Bank transfer (automatic),116.3,8309.55,Male,0,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,0186-CAERR
32.0,Yes,Month-to-month,No,Bank transfer (automatic),19.9,601.55,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,3043-SUDUA
2.0,Yes,Month-to-month,No,Electronic check,70.35,139.25,Female,0,No,No,No,Fiber optic,No,No,No,No,No,No,No,5442-BHQNG
71.0,Yes,Two year,No,Credit card (automatic),25.6,1888.25,Female,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,2169-RRLFW
60.0,No,One year,Yes,Electronic check,44.45,2773.9,Female,0,No,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,No,5872-OEQNH
55.0,Yes,One year,Yes,Electronic check,100.15,5409.75,Female,1,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No,3162-KKZXO
54.0,Yes,One year,Yes,Credit card (automatic),105.4,5643.4,Male,0,No,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,7055-VKGDA
2.0,Yes,Month-to-month,Yes,Electronic check,95.85,197.7,Male,0,No,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,0754-UKWQP
6.0,Yes,Month-to-month,Yes,Mailed check,73.85,401.3,Female,0,No,No,Yes,Fiber optic,No,No,No,No,No,No,No,8873-GLDMH
48.0,Yes,Two year,Yes,Credit card (automatic),70.1,3238.4,Female,0,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,No,5696-JVVQY
63.0,Yes,Two year,No,Mailed check,25.25,1573.05,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,8946-BFWSG
1.0,Yes,Month-to-month,Yes,Electronic check,79.15,79.15,Male,0,No,No,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,7493-TPUWZ
12.0,Yes,Month-to-month,No,Credit card (automatic),21.05,235.8,Male,0,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0547-HURJB
54.0,No,Month-to-month,Yes,Bank transfer (automatic),24.95,1364.75,Male,1,Yes,No,No phone service,DSL,No,No,No,No,No,No,No,8904-OPDCK
30.0,Yes,One year,Yes,Electronic check,64.5,1985.15,Female,0,Yes,Yes,No,DSL,No,No,Yes,Yes,Yes,No,No,8845-LWKGE
30.0,Yes,Month-to-month,No,Bank transfer (automatic),19.65,655.85,Female,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1577-HKTFG
4.0,Yes,Month-to-month,Yes,Electronic check,79.0,303.15,Female,0,No,No,No,Fiber optic,No,No,No,No,Yes,No,Yes,8752-STIVR
40.0,Yes,One year,Yes,Credit card (automatic),105.95,4335.2,Female,0,No,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,0691-NIKRI
9.0,Yes,Month-to-month,Yes,Electronic check,75.85,647.5,Female,0,Yes,Yes,No,Fiber optic,No,No,No,Yes,No,No,No,5022-JNQEQ
17.0,Yes,Month-to-month,No,Electronic check,91.85,1574.45,Female,0,Yes,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Yes,4558-FANTW
62.0,No,Two year,Yes,Credit card (automatic),43.6,2748.7,Female,0,No,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,No,3249-VHRIP
28.0,Yes,One year,Yes,Bank transfer (automatic),91.25,2483.65,Male,0,No,No,No,Fiber optic,No,Yes,No,Yes,Yes,No,No,3736-BLEPA
70.0,Yes,Two year,No,Credit card (automatic),89.75,6367.2,Female,0,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,4701-LKOZD
46.0,Yes,Two year,Yes,Bank transfer (automatic),104.4,4904.2,Female,0,No,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,6603-QWSPR
23.0,Yes,Month-to-month,No,Mailed check,90.15,2044.95,Female,0,Yes,No,Yes,Fiber optic,No,No,Yes,No,No,Yes,No,9921-QFQUL
47.0,No,One year,No,Electronic check,40.3,1794.8,Male,0,Yes,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No,No,1929-ZCBHE
68.0,Yes,Two year,Yes,Bank transfer (automatic),105.25,7173.15,Male,0,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,4378-MYPGO
60.0,Yes,One year,Yes,Electronic check,106.0,6441.4,Female,1,No,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,8651-ENBZX
67.0,Yes,Two year,Yes,Electronic check,104.0,7039.05,Female,0,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,No,4129-LYCOI
14.0,Yes,Month-to-month,Yes,Electronic check,69.65,921.4,Female,0,No,No,No,DSL,No,No,No,Yes,Yes,Yes,No,7798-JVXYM
57.0,Yes,Month-to-month,Yes,Electronic check,74.3,4018.35,Male,0,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,8647-SDTWQ
55.0,Yes,One year,No,Mailed check,100.9,5448.6,Female,0,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,No,2696-ECXKC
1.0,Yes,Month-to-month,Yes,Mailed check,20.25,20.25,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,2081-KJSQF
1.0,Yes,Month-to-month,Yes,Mailed check,49.9,49.9,Male,0,No,Yes,No,DSL,No,No,No,Yes,No,No,Yes,7623-TRNQN
23.0,Yes,Month-to-month,Yes,Credit card (automatic),96.9,2085.45,Male,0,No,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,No,3323-CPBWR
13.0,Yes,Month-to-month,Yes,Electronic check,100.35,1358.85,Female,0,No,No,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,9330-IJWIO
47.0,Yes,Month-to-month,Yes,Electronic check,104.1,5135.15,Male,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,3384-CTMSF
38.0,Yes,One year,No,Mailed check,20.1,730.1,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0902-RFHOF
38.0,Yes,Month-to-month,Yes,Bank transfer (automatic),74.95,2869.85,Female,1,Yes,No,Yes,Fiber optic,No,No,No,No,No,No,Yes,9286-DOJGF
